X,Y,OBJECTID,SCHID,NAME,ADDRESS,TOWN_MAIL,TOWN,ZIPCODE,PHONE,GRADES,TYPE,TYPE_DESC,TYPE_DESC2,DIST_NAME,DIST_CODE,MA_ADDR_ID
237646.089400001,869997.720600002,645,00440420,West Middle School,271 West Street,Brockton,BROCKTON,02301,508-580-7381,"06,07,08",MID,Public Middle,,Brockton,00440000,3260945
240010.091799997,863452.713799998,646,03230505,West Bridgewater Middle/Senior High School,155 West Center Street,West Bridgewater,WEST BRIDGEWATER,02379,508-894-1220,"07,08,09,10,11,12",SEC,Public Secondary,,West Bridgewater,03230000,2907377
203455.8046,920040.974800002,647,01580005,Shaker Lane Elementary School,35 Shaker Lane,Littleton,LITTLETON,01460,978-486-3959,"PK,K,01,02",ELE,Public Elementary,,Littleton,01580000,1609622
250106.254,922508.1666,648,00300055,Ayers Ryal Side Elementary School,40 Woodland Avenue,Beverly,BEVERLY,01915,978-921-6116,"K,01,02,03,04",ELE,Public Elementary,,Beverly,00300000,32715
231563.899400003,903607.4998,649,00490005,Maria L Baldwin School,85 Oxford Street,Cambridge,CAMBRIDGE,02138,617-349-6525,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Cambridge,00490000,4243653
241852.821800001,881974.989799999,650,00400025,Liberty School,49 Proctor Road,Braintree,BRAINTREE,02184,781-380-0210,"01,02,03,04,05",ELE,Public Elementary,,Braintree,00400000,2393397
262815.654,873641.2172,651,01710025,Martinson Elementary School,275 Forest Street,Marshfield,MARSHFIELD,02050,781-834-5025,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Marshfield,01710000,4211822
231778.801200002,905270.838799998,652,02740015,Benjamin G Brown School,201 Willow Avenue,Somerville,SOMERVILLE,02144,617-629-5620,"K,01,02,03,04,05",ELE,Public Elementary,,Somerville,02740000,3210220
243453.663400002,916293.9366,653,01630075,Lynn Woods School,31 Trevett Avenue,Lynn,LYNN,01904,781-477-7433,"K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3793478
253554.994,931112.242,654,06750505,Hamilton-Wenham Regional High School,775 Bay Road,South Hamilton,HAMILTON,01982,978-468-0400,"09,10,11,12",SEC,Public Secondary,,Hamilton-Wenham,06750000,2506765
245721.528800003,914173.001600001,655,01630510,Lynn English High School,50 Goodridge Street,Lynn,LYNN,01902,781-477-7366,"09,10,11,12",SEC,Public Secondary,,Lynn,01630000,3794571
172140.435,884120.4344,656,00170505,Auburn Senior High School,99 Auburn Street,Auburn,AUBURN,01501,508-832-7711,"PK,09,10,11,12",SEC,Public Secondary,,Auburn,00170000,1214231
252217.3156,917297.085200001,657,01680016,Village School,93 Village Street,Marblehead,MARBLEHEAD,01945,781-639-3159,"04,05,06",ELE,Public Elementary,,Marblehead,01680000,3820631
169180.499600001,876341.5722,658,02260505,Oxford High School,100 Carbuncle Drive,Oxford,OXFORD,01540,508-987-6081,"08,09,10,11,12",SEC,Public Secondary,,Oxford,02260000,4237403
230999.779,899429.263599999,659,00460015,Florida Ruffin Ridley School,345 Harvard Street,Brookline,BROOKLINE,02446,617-879-4400,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Brookline,00460000,3316327
216002.7082,930535.990200002,660,01600310,Benjamin F. Butler Middle School,1140 Gorham Street,Lowell,LOWELL,01852,978-937-8973,"05,06,07,08",MID,Public Middle,,Lowell,01600000,4168721
227195.975599997,937203.271400001,661,01490018,Robert Frost School,33 Hamlet Street,Lawrence,LAWRENCE,01843,978-975-5941,"K,01,02,03,04",ELE,Public Elementary,,Lawrence,01490000,2122302
226471.669799998,902178.358800001,662,03140505,Watertown High School,50 Columbia Street,Watertown,WATERTOWN,02472,617-926-7760,"09,10,11,12",SEC,Public Secondary,,Watertown,03140000,2884571
220418.343,901847.211599998,663,03080005,William F Stanley Elementary School,250 South Street,Waltham,WALTHAM,02453,781-314-5620,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Waltham,03080000,2837829
183839.128,880996.568599999,664,01100005,South Grafton Elementary School,90 Main Street,South Grafton,GRAFTON,01560,508-839-5484,"PK,K,01",ELE,Public Elementary,,Grafton,01100000,1572774
233189.328599997,915008.4142,665,02840405,Stoneham Middle School,101 Central Street,Stoneham,STONEHAM,02180,781-279-3840,"05,06,07,08",MID,Public Middle,,Stoneham,02840000,2609124
166294.406199999,921440.516600002,666,06100010,Meetinghouse School,8 South Street,Westminster,WESTMINSTER,01473,978-874-0163,"K,01",ELE,Public Elementary,,Ashburnham-Westminster,06100000,1144367
181971.981600001,902462.477600001,667,06200505,Tahanto Regional Middle/High School,1001 Main Street,Boylston,BOYLSTON,01505,508-869-2333,"06,07,08,09,10,11,12",SEC,Public Secondary,,Berlin-Boylston,06200000,1297238
177424.014200002,876891.560800001,668,02900005,Sutton Elementary School,407 Boston Road,Sutton,SUTTON,01590,508-581-1620,"03,04,05",ELE,Public Elementary,,Sutton,02900000,1513036
169624.121399999,867002.3094,669,03160015,Park Avenue Elementary School,58 Park Avenue,Webster,WEBSTER,01570,508-943-4554,"PK,K,01,02,03,04",ELE,Public Elementary,,Webster,03160000,1540347
244911.248800002,925921.7718,670,00710845,St. John's Prep School,72 Spring Street,Danvers,DANVERS,01923,978-774-1050,"06,07,08,09,10,11,12",PRI,Private,,,,3079606
227540.346,888277.385400001,671,00730305,Dedham Middle School,70 Whiting Avenue,Dedham,DEDHAM,02026,781-310-7000,"06,07,08",MID,Public Middle,,Dedham,00730000,2474736
181610.963200003,891400.269499999,537,02710005,Major Howard W. Beal School,214 Lake Street,Shrewsbury,SHREWSBURY,01545,508-841-8860,"K,01,02,03,04",ELE,Public Elementary,,Shrewsbury,02710000,1875341
227083.189800002,903996.465,538,00260305,Winthrop L Chenery Middle School,95 Washington Street,Belmont,BELMONT,02478,617-993-5800,"05,06,07,08",MID,Public Middle,,Belmont,00260000,1169074
106635.228799999,883173.928599998,539,01370003,Joseph Metcalf Preschool,2019 Northampton Street,Holyoke,HOLYOKE,01040,413-534-2104,"PK,K,01,02,03,04,05,06,07",ELE,Public Elementary,,Holyoke,01370000,229726
243647.238,912367.725400001,540,01630016,Drewicz Elementary School,34 Hood Street,Lynn,LYNN,01905,781-477-7350,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3782268
205586.955,926438.101399999,541,03260004,Abbot Elementary School,25 Depot Street,Westford,WESTFORD,01886,978-692-5580,"03,04,05",ELE,Public Elementary,,Westford,03260000,1472299
213029.601400003,858456.433200002,542,02120007,Amvet Boulevard School,70 Amvet Boulevard,North Attleborough,NORTH ATTLEBOROUGH,02760,508-643-2155,"K,01,02,03,04,05",ELE,Public Elementary,,North Attleborough,02120000,78006
116458.020400003,875894.7828,543,02810140,Mary M Lynch School,315 North Branch Parkway,Springfield,SPRINGFIELD,01119,413-787-7250,"K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,588215
109316.665799998,880633.3728,544,00610825,St. Joan of Arc School,587 Grattan Street,Chicopee,CHICOPEE,01020,413-533-1475,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,4163741
224263.602200001,864307.345199998,545,01670035,Harold L Qualters Middle School,240 East Street,Mansfield,MANSFIELD,02048,508-261-7530,"06,07,08",MID,Public Middle,,Mansfield,01670000,4169295
240816.720399998,934515.8026,546,00380005,Harry Lee Cole School,26 Middleton Road,Boxford,BOXFORD,01921,978-887-2856,"PK,K,01,02",ELE,Public Elementary,,Boxford,00380000,4161649
244510.442,915258.654399998,547,01630420,Pickering Middle School,70 Conomo Avenue,Lynn,LYNN,01904,781-477-7440,"06,07,08",MID,Public Middle,,Lynn,01630000,3778395
251890.655199997,924267.084600002,548,00300033,Hannah Elementary School,41R Brimbal Avenue,Beverly,BEVERLY,01915,978-921-6126,"K,01,02,03,04",ELE,Public Elementary,,Beverly,00300000,24596
238132.738,904914.393599998,549,00570045,Eugene Wright Science and Technology Academy,180 Walnut Street,Chelsea,CHELSEA,02150,617-466-5240,"05,06,07,08",MID,Public Middle,,Chelsea,00570000,3688851
234230.102,868039.748399999,550,00880020,Moreau Hall School,360 Washington Street,North Easton,EASTON,02356,508-230-3235,"PK,K,01,02",ELE,Public Elementary,,Easton,00880000,2480923
245252.851599999,924510.014199998,551,00710015,Great Oak School,76 Pickering Street,Danvers,DANVERS,01923,978-774-2533,"K,01,02,03,04,05",ELE,Public Elementary,,Danvers,00710000,3080888
260414.619599998,925658.493799999,552,06980010,Manchester Memorial Elementary School,43 Lincoln Street,Manchester,MANCHESTER,01944,978-526-1908,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Manchester Essex,06980000,3050586
242605.301,925187.5438,553,00710820,Plumfield Academy,123 Dayton Street,Danvers,DANVERS,01923,978-304-0273,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,3079950
216617.214599997,931833.198399998,554,01600027,Moody Elementary School,158 Rogers Street,Lowell,LOWELL,01852,978-937-7673,"PK,K,01,02,03,04",ELE,Public Elementary,,Lowell,01600000,1995255
95718.7848,897129.6182,555,03270005,Westhampton Elementary School,37 Kings Highway,Westhampton,WESTHAMPTON,01027,413-527-0561,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Westhampton,03270000,966419
111950.322400004,871176.7744,556,02810325,Forest Park Middle School,46 Oakland Street,Springfield,SPRINGFIELD,01108,413-787-7420,"06,07,08",MID,Public Middle,,Springfield,02810000,4174350
156792.8728,870238.408599999,557,02770005,Charlton Street School,220 Charlton Street,Southbridge,SOUTHBRIDGE,01550,508-764-5475,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Southbridge,02770000,1039372
238099.270199999,846869.1512,558,02930010,East Taunton Elementary School,58R Stevens Street,East Taunton,TAUNTON,02718,508-821-1330,"K,01,02,03,04",ELE,Public Elementary,,Taunton,02930000,2674706
119161.428400002,926995.301600002,559,00910030,Erving Elementary School,28 Northfield Road,Erving,ERVING,01344,413-423-3326,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Erving,00910000,928249
227891.3226,888422.149599999,560,00730505,Dedham High School,140 Whiting Avenue,Dedham,DEDHAM,02026,781-310-1100,"09,10,11,12",SEC,Public Secondary,,Dedham,00730000,2472344
228609.348399997,903119.492199998,561,00490020,Haggerty School,110 Cushing Street,Cambridge,CAMBRIDGE,02138,617-349-6555,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Cambridge,00490000,3629883
110636.930399999,872904.002799999,562,02810023,Milton Bradley School,22 Mulberry Street,Springfield,SPRINGFIELD,01105,413-787-7475,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,574775
227887.510200001,827820.6494,563,00950045,John J Doran School,101 Fountain Street,Fall River,FALL RIVER,02721,508-675-8225,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Fall River,00950000,3935714
231616.716,842841.7326,564,06500305,Dighton Middle School,1250R Somerset Avenue,Dighton,DIGHTON,02715,508-669-4200,"05,06,07,08",MID,Public Middle,,Dighton-Rehoboth,06500000,4164748
172843.266199999,924551.7258,565,00970043,Reingold Elementary School,70 Reingold Avenue,Fitchburg,FITCHBURG,01420,978-345-3287,"PK,K,01,02,03,04",ELE,Public Elementary,,Fitchburg,00970000,1353288
223435.728799999,916706.5876,566,00480035,Francis Wyman Elementary School,41 Terrace Hall Avenue,Burlington,BURLINGTON,01803,781-270-1701,"K,01,02,03,04,05",ELE,Public Elementary,,Burlington,00480000,2423720
234176.345399998,842561.396600001,567,00270010,Berkley Community School,59 South Main Street,Berkley,BERKLEY,02779,508-822-9550,"PK,K,01,02,03,04",ELE,Public Elementary,,Berkley,00270000,2387534
233288.594599999,901889.7828,568,00490090,Fletcher Maynard Academy,225 Windsor Street,Cambridge,CAMBRIDGE,02139,617-349-6588,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Cambridge,00490000,3611355
247984.058600001,913290.240800001,569,02910010,Hadley School,24 Redington Street,Swampscott,SWAMPSCOTT,01907,781-596-8847,"K,01,02,03,04",ELE,Public Elementary,,Swampscott,02910000,3762074
236703.385200001,910076.042199999,570,01650027,Forestdale School,74 Sylvan Street,Malden,MALDEN,02148,781-397-7326,"K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Malden,01650000,3021844
179231.708400004,920829.3484,571,01530040,Priest Street School,115 Priest Street,Leominster,LEOMINSTER,01453,978-534-7761,K,ELE,Public Elementary,,Leominster,01530000,1591742
295551.213799998,822477.404599998,572,00200010,Centerville Elementary School,658 Bay Lane,Centerville,BARNSTABLE,02632,508-790-9890,"K,01,02,03",ELE,Public Elementary,,Barnstable,00200000,1231573
239322.540200002,890403.637800001,573,02430110,Wollaston School,205 Beale Street,Quincy,QUINCY,02170,617-984-8791,"K,01,02,03,04,05",ELE,Public Elementary,,Quincy,02430000,4031758
169348.946599998,876371.590599999,574,02260405,Oxford Middle School,497 Main Street,Oxford,OXFORD,01540,508-987-6074,"05,06,07",MID,Public Middle,,Oxford,02260000,1136898
219952.498400003,872853.6622,575,03070010,Boyden School,1852 Washington Street,Walpole,WALPOLE,02081,508-660-7216,"K,01,02,03,04,05",ELE,Public Elementary,,Walpole,03070000,2708114
244194.771600001,912422.664,576,01630040,Connery Elementary School,50 Elm Street,Lynn,LYNN,01905,781-477-7344,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3794120
243000.453,913169.996800002,577,01630070,Lincoln-Thomson School,115 Gardiner Street,Lynn,LYNN,01905,781-477-7460,"K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3782248
254400.096,874485.2742,578,01220005,Center Elementary School,65 Silver Street,Hanover,HANOVER,02339,781-826-2631,"02,03,04",ELE,Public Elementary,,Hanover,01220000,3439245
232735.569799997,888572.701,579,01890803,Delphi Academy,564 Blue Hill Avenue,Milton,MILTON,02186,617-333-9610,"K,01,02,03,04,05,06,07,08",PRI,Private,,,,2788094
141590.753,925253.593800001,580,06150020,Athol Community Elementary School,1064 Pleasant Street,Athol,ATHOL,01331,978-249-2406,"PK,K,01,02,03,04",ELE,Public Elementary,,Athol-Royalston,06150000,4271856
235233.2434,911368.507800002,581,01780020,Lincoln School,80 West Wyoming Avenue,Melrose,MELROSE,02176,781-979-2250,"K,01,02,03,04,05",ELE,Public Elementary,,Melrose,01780000,3057805
258056.604599997,880846.654599998,582,02190020,William G Vinal School,102 Old Oaken Bucket Road,Norwell,NORWELL,02061,781-659-8820,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Norwell,02190000,3376702
207660.414,877282.683400001,583,01770305,Medway Middle School,45 Holliston Street,Medway,MEDWAY,02053,508-533-3230,"05,06,07,08",MID,Public Middle,,Medway,01770000,1636642
206036.912199996,873135.984,584,01010013,John F Kennedy Elementary School,551 Pond Street,Franklin,FRANKLIN,02038,508-541-5260,"K,01,02,03,04,05",ELE,Public Elementary,,Franklin,01010000,2094002
233847.725199997,913624.352,585,02840505,Stoneham High School,149 Franklin Street,Stoneham,STONEHAM,02180,781-279-3810,"09,10,11,12",SEC,Public Secondary,,Stoneham,02840000,2609181
234144.5964,925330.784,586,02170305,North Reading Middle School,189 Park Street,North Reading,NORTH READING,01864,978-664-7806,"06,07,08",MID,Public Middle,,North Reading,02170000,3094126
263054.5044,873155.413400002,587,01710310,Furnace Brook Middle School,500 Furnace Street,Marshfield,MARSHFIELD,02050,781-834-5020,"06,07,08",MID,Public Middle,,Marshfield,01710000,4169463
107001.829599999,872424.6162,588,03320025,Memorial School,201 Norman Street,West Springfield,WEST SPRINGFIELD,01089,413-263-3333,"01,02,03,04,05",ELE,Public Elementary,,West Springfield,03320000,896736
178197.166599996,920740.59,589,01530030,Northwest School,45 Stearns Avenue,Leominster,LEOMINSTER,01453,978-534-7756,"K,01,02,03,04,05",ELE,Public Elementary,,Leominster,01530000,1584704
113581.019199997,869758.007,590,02810175,Alice B Beal Elementary School,285 Tiffany Street,Springfield,SPRINGFIELD,01108,413-787-7544,"K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,613425
188087.824,881408.034,591,01100830,Touchstone Community School,54 Leland Street,Grafton,GRAFTON,01519,508-839-0038,"PK,K,01,02,03,04,05,06,07,08",PRI,Private,,,,1574464
126090.712800004,891946.680399999,592,00240005,Cold Spring School,57 South Main Street,Belchertown,BELCHERTOWN,01007,413-323-0428,"PK,K",ELE,Public Elementary,,Belchertown,00240000,923540
262704.783799998,873358.976799998,593,01710505,Marshfield High School,167 Forest Street,Marshfield,MARSHFIELD,02050,781-834-5050,"09,10,11,12",SEC,Public Secondary,,Marshfield,01710000,3826793
274407.485799998,815894.502599999,594,00960505,Falmouth High School,874 Gifford Street Extension,Falmouth,FALMOUTH,02540,508-540-2200,"09,10,11,12",SEC,Public Secondary,,Falmouth,00960000,1330515
227633.161600001,857618.319,712,02180010,L.G. Nourse Elementary School,38 Plain Street,Norton,NORTON,02766,508-285-0110,"K,01,02,03",ELE,Public Elementary,,Norton,02180000,3117936
114064.322,875816.146600001,713,02810050,Hiram L Dorman School,20 Lydia Street,Springfield,SPRINGFIELD,01109,413-787-7554,"K,01,02,03,04,05",ELE,Public Elementary,,Springfield,02810000,588998
169177.854199998,900343.213,714,07750505,Wachusett Regional High School,1401 Main Street,Holden,HOLDEN,01520,508-829-6771,"09,10,11,12",SEC,Public Secondary,,Wachusett,07750000,1201454
169323.907799996,865813.185199998,715,03160505,Bartlett High School,52 Lake Parkway,Webster,WEBSTER,01570,508-943-8552,"09,10,11,12",SEC,Public Secondary,,Webster,03160000,1537552
105198.8882,882191.354200002,716,01370015,Lt. Elmer J McMahon Elementary School,75 Kane Road,Holyoke,HOLYOKE,01040,413-534-2062,"PK,K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Holyoke,01370000,232634
176023.1338,887890.844,717,03480280,Vernon Hill School,211 Providence Street,Worcester,WORCESTER,01607,508-799-3630,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Worcester,03480000,1410530
177120.6708,920267.7588,718,01530605,Leominster Center For Technical Innovation,122 Granite Street,Leominster,LEOMINSTER,01453,978-534-7735,"09,10,11,12",SEC,Public Secondary,,Leominster,01530000,1593614
180273.478600003,922382.624400001,719,01530025,Johnny Appleseed School,845 Main Street,Leominster,LEOMINSTER,01453,978-534-7765,"K,01,02,03,04,05",ELE,Public Elementary,,Leominster,01530000,1583808
174891.015799999,928156.404399998,720,00970016,Crocker Elementary School,200 Bigelow Drive,Fitchburg,FITCHBURG,01420,978-345-3290,"PK,K,01,02,03,04",ELE,Public Elementary,,Fitchburg,00970000,1347741
263219.55,865308.5042,721,00820006,Chandler Elementary School,93 Chandler Street,Duxbury,DUXBURY,02332,781-934-7680,"PK,K,01,02",ELE,Public Elementary,,Duxbury,00820000,3572131
175741.819799997,897454.063,722,03480202,Norrback Avenue School,44 Malden Street,Worcester,WORCESTER,01606,508-799-3500,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Worcester,03480000,1410941
238239.401199996,904461.606600001,723,00570003,Shurtleff Early Childhood School,99 Hawthorn Street,Chelsea,CHELSEA,02150,617-466-5150,"PK,K,01",ELE,Public Elementary,,Chelsea,00570000,3686143
